numeroApolice,total_veiculos,pct_autonomos,motorista_licenciado,classe_risco,sinistralidade_rc_declarada,sinistralidade_rcfv_declarada,valor_pago_historico,valor_sinistro_historico,qt_cias_anteriores,tipo_sinistro_predominante,lmi_por_veiculo,premio_por_veiculo,qt_coberturas_ativas,agravo_aplicado,desconto_aplicado,referral_pendente,tempo_cotacao_emissao,parcelas_com_juros,apolice_anterior,_perfil_gerador
RCT-2024-000524,26.0,0.4230769230769231,0,4,0,0,25726.48,27880.0,1,0,30065.10653846154,2849.1357692307693,2,1,0,1,62,1,0,referral
RCT-2025-000525,60.0,0.4666666666666667,1,4,1,1,629920.01,801654.87,1,1,38065.94916666667,2104.6725,3,1,0,0,1,1,0,alto_risco
RCT-2025-000526,13.0,0.46153846153846156,0,4,0,0,0.0,0.0,0,0,48204.400769230764,1419.5676923076924,3,0,0,1,54,0,0,referral
RCT-2025-000527,45.0,0.5111111111111111,0,5,1,1,142199.26,202845.76,1,3,36882.802,3950.9082222222223,3,0,0,0,3,1,0,alto_risco
RCT-2026-000528,25.0,0.44,0,4,0,1,0.0,0.0,0,0,25846.026400000002,2724.0271999999995,5,0,0,1,23,1,0,referral
RCT-2025-000529,34.0,0.5,0,4,0,1,0.0,0.0,0,0,23834.615588235294,1643.0361764705883,3,0,0,1,40,1,0,referral
RCT-2026-000530,31.0,0.1935483870967742,0,4,1,0,0.0,0.0,0,0,49283.69516129032,1288.1190322580646,5,1,0,1,37,1,0,referral
RCT-2026-000531,40.0,0.475,1,5,0,1,324506.75,325445.05,1,3,18819.156750000002,3665.2995,4,0,0,0,4,0,0,alto_risco
RCT-2024-000532,14.0,0.14285714285714285,0,3,1,0,41473.11,48152.85,1,0,28146.680714285718,2156.8307142857143,3,0,0,1,63,1,0,referral
RCT-2025-000533,138.0,0.7318840579710145,0,5,1,1,674771.92,855628.85,3,1,24207.185942028987,3581.1582608695653,3,1,0,0,7,1,1,alto_risco
RCT-2024-000534,149.0,0.47651006711409394,1,5,1,1,994265.54,1095395.44,2,1,16997.573087248322,3106.4563758389263,2,0,0,0,3,0,1,alto_risco
RCT-2025-000535,36.0,0.7222222222222222,0,5,1,1,671236.89,838834.03,3,1,15029.765277777778,3719.6094444444443,0,1,0,0,1,1,1,alto_risco
RCT-2026-000536,50.0,0.42,0,4,0,1,2100543.74,2353125.4299999997,3,2,25338.1366,2234.9762,5,1,0,1,7,0,0,alto_risco
RCT-2025-000537,7.0,0.42857142857142855,1,3,1,0,39463.27,41412.35,1,0,26735.86285714286,1508.4071428571428,4,0,0,1,87,1,0,referral
RCT-2026-000538,20.0,0.15,1,3,0,1,0.0,0.0,0,0,23957.3505,2640.6349999999998,6,0,0,1,72,1,0,referral
RCT-2024-000539,41.0,0.024390243902439025,1,2,0,0,0.0,0.0,0,0,60474.197317073165,2099.5073170731707,7,0,0,0,3,0,0,alta_cobertura
RCT-2025-000540,10.0,0.0,0,1,0,1,0.0,0.0,0,0,55221.735,1653.279,8,0,1,0,1,0,1,alta_cobertura
RCT-2025-000541,23.0,0.391304347826087,0,4,0,1,0.0,0.0,0,0,43741.251304347825,2165.8108695652177,8,0,0,1,63,1,0,referral
RCT-2026-000542,13.0,0.15384615384615385,1,3,0,0,29338.49,39702.97,1,0,23685.672307692308,2521.3138461538465,7,0,0,1,44,0,0,referral
RCT-2025-000543,120.0,0.425,0,5,0,0,1683688.38,2070902.72,3,2,29538.192,4424.95475,6,0,0,1,1,0,1,alto_risco
RCT-2025-000544,29.0,0.13793103448275862,0,2,0,0,28286.95,33244.32,1,0,37547.99827586207,2644.7958620689656,4,0,0,1,48,1,0,referral
RCT-2024-000545,9.0,0.2222222222222222,1,3,0,0,0.0,0.0,0,0,73147.69333333333,2011.5755555555556,5,0,1,0,1,0,0,alta_cobertura
RCT-2024-000546,21.0,0.19047619047619047,1,1,1,0,0.0,0.0,0,0,73953.50333333334,1238.875238095238,7,0,1,0,8,0,1,alta_cobertura
RCT-2025-000547,21.0,0.23809523809523808,0,2,0,0,0.0,0.0,0,0,29396.654285714285,2578.959523809524,4,0,0,1,79,1,0,referral
RCT-2026-000548,29.0,0.20689655172413793,1,2,1,0,0.0,0.0,0,0,37775.87482758621,1483.8024137931034,5,1,0,1,55,0,0,referral
RCT-2025-000549,28.0,0.17857142857142858,1,2,0,1,11614.13,12352.81,1,0,39641.03857142857,1392.544642857143,5,0,0,1,67,1,0,referral
RCT-2026-000550,14.0,0.42857142857142855,1,4,1,0,28984.02,33887.06,1,0,29279.11642857143,1305.277857142857,4,0,0,1,29,1,0,referral
RCT-2026-000551,65.0,0.6615384615384615,0,4,0,0,1672808.74,2020817.42,3,1,16599.096153846152,2625.2233846153845,5,1,0,1,7,0,1,alto_risco
RCT-2025-000552,4.0,0.0,0,2,1,0,15390.4,16887.64,1,0,25383.8125,1787.9475,3,1,0,1,17,1,0,referral
RCT-2025-000553,82.0,0.5975609756097561,0,4,0,1,1272340.47,1464403.26,3,1,34199.09085365854,3825.11487804878,0,1,0,0,7,1,1,alto_risco
RCT-2025-000554,4.0,0.25,0,4,0,0,0.0,0.0,0,0,33337.84,2040.76,3,0,0,1,27,1,0,referral
RCT-2025-000555,25.0,0.36,1,3,0,0,0.0,0.0,0,0,30302.8576,2914.3632000000002,4,1,0,1,65,1,0,referral
RCT-2026-000556,85.0,0.47058823529411764,0,4,1,1,900733.4,982117.1799999999,2,2,16881.699294117647,2895.195882352941,2,1,0,0,5,0,0,alto_risco
RCT-2026-000557,37.0,0.10810810810810811,1,2,0,1,0.0,0.0,0,0,36039.23864864865,1522.4545945945945,6,1,0,1,36,0,0,referral
RCT-2026-000558,24.0,0.20833333333333334,1,2,0,0,12033.21,14685.06,1,3,63941.25791666666,1407.4904166666665,7,0,1,0,10,0,0,alta_cobertura
RCT-2025-000559,81.0,0.8888888888888888,0,5,1,0,1985385.17,2366975.39,3,2,37973.34975308642,2423.5007407407406,3,1,0,0,8,1,0,alto_risco
RCT-2025-000560,32.0,0.21875,1,2,0,0,0.0,0.0,0,0,71204.4740625,1025.305625,8,0,1,0,10,0,1,alta_cobertura
RCT-2024-000561,46.0,0.7608695652173914,0,5,1,1,820220.94,995850.52,2,1,23662.62630434783,2465.228043478261,1,1,0,0,1,0,0,alto_risco
RCT-2024-000562,68.0,0.8529411764705882,0,4,1,0,57245.14,74401.31,1,1,26531.1025,3931.570882352941,2,1,0,0,6,0,1,alto_risco
RCT-2026-000563,92.0,0.5108695652173914,1,5,1,1,700611.07,903283.6499999999,3,2,22131.025326086958,2330.007934782609,1,1,0,0,4,0,0,alto_risco
RCT-2026-000564,86.0,0.6162790697674418,0,5,1,1,397437.55,482983.82,1,2,23507.108255813953,3408.058953488372,5,1,0,1,7,0,1,alto_risco
RCT-2026-000565,62.0,0.5967741935483871,0,5,1,1,1226106.3699999999,1334867.16,3,2,33629.81032258065,1992.9341935483872,3,1,0,0,5,0,0,alto_risco
RCT-2024-000566,60.0,0.05,0,2,0,0,0.0,0.0,0,0,71053.3085,914.7634999999999,6,0,1,0,2,0,1,alta_cobertura
RCT-2026-000567,84.0,0.6904761904761905,0,4,1,1,333305.38,420840.62,2,3,34681.62011904762,3354.317857142857,4,1,0,0,7,0,1,alto_risco
RCT-2025-000568,5.0,0.2,1,3,0,0,10833.33,12698.07,1,0,30596.896,1641.622,6,0,0,1,42,1,0,referral
RCT-2025-000569,20.0,0.05,1,1,0,0,0.0,0.0,0,0,59725.067,1105.9305,6,0,0,0,4,0,1,alta_cobertura
RCT-2026-000570,128.0,0.53125,1,5,1,1,823501.64,935156.24,2,1,15206.813984375,4446.34890625,3,1,0,0,7,1,1,alto_risco
RCT-2026-000571,21.0,0.19047619047619047,0,2,0,0,0.0,0.0,0,0,72292.91523809524,1489.7766666666666,6,0,1,0,3,0,0,alta_cobertura
RCT-2024-000572,38.0,0.7894736842105263,0,5,0,1,960410.53,1005612.29,3,2,35735.002368421054,3013.6692105263155,2,1,0,1,4,0,0,alto_risco
RCT-2025-000573,108.0,0.5740740740740741,0,4,0,1,574769.45,749441.64,3,1,30857.294537037036,2066.734814814815,2,1,0,0,5,0,0,alto_risco
RCT-2025-000574,93.0,0.8172043010752689,1,5,1,1,79155.77,93291.28,1,3,25352.61451612903,4211.808817204301,4,1,0,0,7,1,1,alto_risco
RCT-2024-000575,4.0,0.5,1,2,0,0,0.0,0.0,0,0,20748.5525,1534.1475,4,0,0,1,39,1,0,referral
RCT-2025-000576,9.0,0.1111111111111111,1,2,0,0,0.0,0.0,0,0,66628.41888888889,1084.4911111111112,8,0,0,0,4,0,0,alta_cobertura
RCT-2025-000577,16.0,0.125,1,3,0,0,0.0,0.0,0,0,47537.77875,1659.65,7,0,1,0,7,0,1,alta_cobertura
RCT-2026-000578,13.0,0.38461538461538464,0,4,1,1,11462.49,14792.73,1,0,33149.66,2548.5623076923075,5,0,0,1,51,0,0,referral
RCT-2025-000579,98.0,0.7653061224489796,0,5,1,1,88066.12,107281.41,2,1,32860.397448979595,2306.227448979592,5,1,0,0,10,1,0,alto_risco
RCT-2024-000580,28.0,0.2857142857142857,0,3,0,0,0.0,0.0,0,0,48014.56428571429,2090.0496428571428,3,0,0,1,15,1,0,referral
RCT-2026-000581,24.0,0.20833333333333334,0,2,1,0,0.0,0.0,0,0,27329.555833333332,2501.4225,4,0,0,1,69,0,0,referral
RCT-2025-000582,89.0,0.47191011235955055,0,4,1,1,640030.69,701863.46,1,3,37264.2693258427,2565.135617977528,2,1,0,0,1,1,0,alto_risco
RCT-2025-000583,13.0,0.23076923076923078,1,1,0,1,0.0,0.0,0,0,41113.45923076923,2136.345384615385,7,0,0,1,1,0,1,alta_cobertura
RCT-2026-000584,38.0,0.3684210526315789,1,3,0,1,37378.49,37525.51,1,0,21613.463157894737,1935.1173684210528,5,1,0,1,68,1,0,referral
RCT-2026-000585,36.0,0.4722222222222222,0,5,0,1,655383.0,826733.11,1,1,24570.48388888889,3511.835277777778,2,0,0,0,6,1,0,alto_risco
RCT-2025-000586,31.0,0.03225806451612903,0,3,0,0,15588.54,16049.95,1,3,37632.13774193548,1420.246129032258,7,0,1,0,3,0,0,alta_cobertura
RCT-2026-000587,84.0,0.8095238095238095,0,5,1,1,291586.07,334215.37,1,2,33847.500595238096,4172.50380952381,5,1,0,0,4,1,0,alto_risco
RCT-2025-000588,20.0,0.4,0,4,0,0,8402.18,8950.9,1,0,44188.7465,2755.2,4,0,0,1,27,1,0,referral
RCT-2025-000589,14.0,0.14285714285714285,0,2,1,0,0.0,0.0,0,0,39255.80071428571,2484.3542857142857,4,0,0,1,40,1,0,referral
RCT-2024-000590,8.0,0.0,1,3,0,1,0.0,0.0,0,0,68027.98125,2105.50625,8,0,0,1,4,0,1,alta_cobertura
RCT-2026-000591,107.0,0.5420560747663551,0,5,0,1,420736.4,492898.91,1,1,15086.57785046729,3210.9828037383177,2,1,0,1,6,0,0,alto_risco
RCT-2026-000592,50.0,0.74,0,5,1,0,512685.35,692363.3,1,1,33069.8706,1840.2957999999999,4,1,0,0,7,1,0,alto_risco
RCT-2026-000593,10.0,0.3,1,4,0,0,38386.9,50819.47,1,0,30940.314000000002,2845.903,4,0,0,1,63,0,0,referral
RCT-2026-000594,5.0,0.0,1,3,1,0,0.0,0.0,0,0,70702.372,1952.336,6,0,1,0,5,0,1,alta_cobertura
RCT-2025-000595,38.0,0.5,0,2,1,0,11278.16,13780.69,1,0,37556.234210526316,2676.4731578947367,5,0,0,1,44,0,0,referral
RCT-2026-000596,34.0,0.23529411764705882,1,3,0,0,0.0,0.0,0,0,43603.03676470588,1476.315,4,0,0,1,62,0,0,referral
RCT-2025-000597,38.0,0.42105263157894735,0,5,0,1,933285.31,1227260.77,3,3,27581.371578947368,4069.448947368421,5,1,0,0,2,1,1,alto_risco
RCT-2025-000598,86.0,0.872093023255814,0,5,1,1,972393.09,1145771.11,2,1,34933.27755813953,3674.0230232558138,2,1,0,0,6,0,0,alto_risco
RCT-2025-000599,52.0,0.019230769230769232,0,3,0,0,0.0,0.0,0,0,71558.67846153845,935.9076923076923,7,0,1,0,7,0,1,alta_cobertura
RCT-2025-000600,32.0,0.75,1,5,1,0,190534.48,196519.15,1,1,25103.7078125,4060.304375,4,1,0,0,2,1,0,alto_risco
